end_date,Headline,yes,pos,neg,neu,compound
2021-04-20,"Dozen Megadonors Gave $3.4 Billion, One in Every 13 Dollars, Since 2009",52.888888888888886,0.0,0.0,1.0,0.0
2021-04-20,Florida Voting Restrictions Bill Clears Hurdle in Legislature,52.888888888888886,0.157,0.0,0.843,0.0772
2021-04-20,The Country’s Evolving Marijuana Debate,52.888888888888886,0.0,0.0,1.0,0.0
2021-04-21,"As Republicans Push to Limit Voting, Disagreements on Strategy Emerge",53.60142857142857,0.0,0.237,0.763,-0.4215
2021-04-21,G.O.P. Bills Target Protesters (and Absolve Motorists Who Hit Them),53.60142857142857,0.182,0.157,0.661,0.0772
2021-04-21,What Might Bring Changes to Policing in Minneapolis?,53.60142857142857,0.0,0.0,1.0,0.0
2021-04-22,The Drop in Republican Support for Voting Rights,54.6225,0.25,0.194,0.556,0.1531
2021-04-23,Caitlyn Jenner Announces Run for California Governor,53.0,0.0,0.0,1.0,0.0
2021-04-23,"On Climate, Biden Takes On ‘Our Generation’s Moonshot’",53.0,0.0,0.0,1.0,0.0
2021-04-24,Biden’s Sky-High Promises on Racial Justice,56.0,0.6,0.0,0.4,0.7184
2021-04-24,"Republicans Target Voter Access in Texas Cities, but Not Rural Areas",56.0,0.0,0.0,1.0,0.0
2021-04-25,No articles found,53.2,0.0,0.524,0.476,-0.296
2021-04-26,"In Setback for Trump, Doug Collins Will Not Run in Georgia in 2022",54.285714285714285,0.0,0.0,1.0,0.0
2021-04-26,"Nearing 100 Days, Biden Prepares to Govern Post-Pandemic",54.285714285714285,0.0,0.0,1.0,0.0
2021-04-26,Why Some Black Democrats Haven’t Embraced a Voting Rights Push,54.285714285714285,0.0,0.0,1.0,0.0
2021-04-27,"Twitch, Where Far-Right Influencers Feel at Home",52.6,0.0,0.0,1.0,0.0
2021-04-27,Why Iowa Has Become Such a Heartbreaker for Democrats,52.6,0.0,0.314,0.686,-0.4939
2021-04-28,Biden Makes His Pitch to Congress,55.636,0.0,0.0,1.0,0.0
2021-04-28,Did the 2020 Census Undercount the Hispanic Population?,55.636,0.0,0.0,1.0,0.0
2021-04-29,"At 100 Days, Biden Is Transforming What It Means to Be a Democrat",55.0,0.0,0.0,1.0,0.0
2021-04-29,How Is the G.O.P. Angling to Attack Biden?,55.0,0.0,0.307,0.693,-0.4767
2021-04-30,Florida Republicans Pass Voting Limits in Broad Elections Bill,52.166666666666664,0.0,0.0,1.0,0.0
2021-04-30,Pro-Biden Group to Begin Ad Campaign Promoting His Agenda in Swing States,52.166666666666664,0.185,0.0,0.815,0.3612
2021-04-30,Where Is the New York Mayor’s Race Headed?,52.166666666666664,0.0,0.0,1.0,0.0
2021-04-30,"With Florida Bill, Republicans Continue Unrelenting Push to Restrict Voting",52.166666666666664,0.0,0.224,0.776,-0.3818
2021-05-01,Elizabeth Warren Grapples With Presidential Loss in New Book,56.2,0.0,0.223,0.777,-0.3182
2021-05-01,"G.O.P. Seeks to Empower Poll Watchers, Raising Intimidation Worries",56.2,0.0,0.444,0.556,-0.6808
2021-05-01,"Joe Biden, the Reverse Ronald Reagan",56.2,0.0,0.0,1.0,0.0
2021-05-01,Trump’s Secret Rules for Drone Strikes Outside War Zones Are Disclosed,56.2,0.0,0.416,0.584,-0.7506
2021-05-02,"How the A.T.F., Key to Biden’s Gun Plan, Became an N.R.A. ‘Whipping Boy’",53.0,0.0,0.167,0.833,-0.34
2021-05-02,"In South Texas, Hispanic Republicans Try to Cement the Party’s Gains",53.0,0.194,0.0,0.806,0.34
2021-05-02,Why Kristi Noem Is Rising Quickly as a Republican Prospect for 2024,53.0,0.18,0.0,0.82,0.296
2021-05-03,America Is Optimistic. Can Biden Make the Feeling Last?,56.166666666666664,0.352,0.0,0.648,0.4215
2021-05-04,"Bee Nguyen, Georgia Democrat, Enters Race for Secretary of State",52.6,0.0,0.0,1.0,0.0
2021-05-04,Behind Biden’s Flip-Flop on Refugees,52.6,0.0,0.0,1.0,0.0
2021-05-04,Business Coalitions Speak Out Against Voting Restrictions in Texas,52.6,0.0,0.0,1.0,0.0
2021-05-04,"Crist Enters Race to Face DeSantis, With More Democrats Likely to Follow",52.6,0.0,0.0,1.0,0.0
2021-05-04,Tennessee Lawmaker Is Criticized for Remarks on Three-Fifths Compromise,52.6,0.0,0.238,0.762,-0.3612
2021-05-04,Why Rising Diversity Might Not Help Democrats as Much as They Hope,52.6,0.191,0.149,0.66,0.1635
2021-05-05,Facebook Ban Hits Trump Where It Hurts: Messaging and Money,53.973333333333336,0.0,0.456,0.544,-0.7717
2021-05-05,The Truth Is About to Set Liz Cheney Free,53.973333333333336,0.444,0.0,0.556,0.6808
2021-05-05,Why Democratic Departures From the House Have Republicans Salivating,53.973333333333336,0.0,0.0,1.0,0.0
2021-05-06,F.E.C. Asks Congress to Ban Prechecked Recurring Donation Boxes,52.825,0.0,0.31,0.69,-0.5574
2021-05-06,F.E.C. Drops Case Reviewing Trump Hush-Money Payments to Women,52.825,0.0,0.0,1.0,0.0
2021-05-06,Polling’s Prognosis: Wary Conservatives and Eager Liberals,52.825,0.294,0.0,0.706,0.3612
2021-05-07,Florida and Texas Join the March as Republicans Press Voting Limits,56.0,0.18,0.0,0.82,0.296
2021-05-07,Inside Democrats’ Scramble to Repel the G.O.P. Voting Push,56.0,0.0,0.0,1.0,0.0
2021-05-07,"Virginia G.O.P.’s Choices for Governor: ‘Trumpy, Trumpier, Trumpiest’",56.0,0.0,0.0,1.0,0.0
2021-05-07,What Elise Stefanik’s Rise Means for the G.O.P.,56.0,0.0,0.0,1.0,0.0
2021-05-08,"Marooned at Mar-a-Lago, Trump Still Has Iron Grip on Republicans",55.0,0.0,0.0,1.0,0.0
2021-05-09,No articles found,53.57142857142857,0.0,0.524,0.476,-0.296
2021-05-10,"Most Americans say things are going right in the country, an A.P./NORC poll finds.",53.2,0.0,0.0,1.0,0.0
2021-05-10,"The Texas Voting Bill, Explained",53.2,0.0,0.0,1.0,0.0
2021-05-10,The U.S. Confronts a Virus ‘That Doesn’t Understand Borders’,53.2,0.0,0.213,0.787,-0.2263
2021-05-11,Arizona G.O.P. Passes Law to Limit Distribution of Mail Ballots,51.0,0.0,0.0,1.0,0.0
2021-05-11,Do Democrats Have a Realistic Path Forward on Their Voting Bills?,51.0,0.0,0.0,1.0,0.0
2021-05-11,Glenn Youngkin Wins G.O.P. Nomination for Virginia Governor,51.0,0.346,0.0,0.654,0.5719
2021-05-11,"In Virginia, a Fight Over the Suburbs in the Governor’s Race",51.0,0.0,0.224,0.776,-0.3818
2021-05-11,Why a Lifelong Republican Views Arizona’s Recount as Wrong,51.0,0.0,0.307,0.693,-0.4767
2021-05-12,Exchange Over ‘Purity’ of Vote Puts Texas G.O.P. Firebrand in Spotlight,53.63666666666666,0.0,0.0,1.0,0.0
2021-05-12,Republicans’ Overthrow of Liz Cheney Risks Worsening Their Headaches,53.63666666666666,0.0,0.421,0.579,-0.6249
2021-05-12,Why Biden Can’t Look Away From the Israeli-Palestinian Crisis,53.63666666666666,0.0,0.339,0.661,-0.6249
2021-05-13,"No Evidence of Voting Fraud? For the G.O.P., It’s No Problem.",50.666666666666664,0.0,0.609,0.391,-0.872
2021-05-14,A Breakaway Third Party of Ex-Republicans? Don’t Count on It.,54.0,0.252,0.0,0.748,0.4019
2021-05-14,A.O.C. Had a Catchy Logo. Now Progressives Everywhere Are Copying It.,54.0,0.0,0.0,1.0,0.0
2021-05-14,"She’s a Texas Democrat, Weighing How to Defend Voting Rights",54.0,0.0,0.0,1.0,0.0
2021-05-15,Jail Time and Big Fines: G.O.P. Seeks Harsh Penalties for Poll Workers,55.333333333333336,0.0,0.209,0.791,-0.4404
2021-05-15,Tensions Among Democrats Grow Over Israel as the Left Defends Palestinians,55.333333333333336,0.0,0.213,0.787,-0.4019
2021-05-15,The G.O.P.’s Big Cancellation,55.333333333333336,0.0,0.0,1.0,0.0
2021-05-16,No articles found,53.666666666666664,0.0,0.524,0.476,-0.296
2021-05-17,Just How Strict Will Texas Republicans’ Voting Bill Be?,54.0,0.0,0.0,1.0,0.0
2021-05-17,Where Biden Is (and Isn’t) Turning Back Trump’s Israel Policies,54.0,0.0,0.0,1.0,0.0
2021-05-18,"A ‘Community for All’? Not So Fast, This Wisconsin County Says.",52.833333333333336,0.0,0.0,1.0,0.0
2021-05-18,Breyer Worries Retiring Could Add to Polarization. Would It?,52.833333333333336,0.0,0.259,0.741,-0.4215
2021-05-18,Val Demings is planning to challenge Marco Rubio for one of Florida’s Senate seats.,52.833333333333336,0.091,0.0,0.909,0.0772
2021-05-19,"Ahead of 2022, House Democrats Aim to Fix Their Polling Problem",55.75,0.0,0.213,0.787,-0.4019
2021-05-20,How Hopes for a Bipartisan Jan. 6 Commission Fell Apart,57.43,0.286,0.0,0.714,0.4215
2021-05-21,How Texas Republicans Want to Recast History,54.0,0.178,0.0,0.822,0.0772
2021-05-22,A Florida Republican on Election Integrity and Trump’s Fraud Claims,55.0,0.194,0.284,0.522,-0.296
2021-05-22,Biden Tried to Keep It Boring. This Week Intervened.,55.0,0.0,0.223,0.777,-0.3182
2021-05-22,Republicans Move to Limit a Grass-Roots Tradition of Direct Democracy,55.0,0.0,0.0,1.0,0.0
2021-05-23,No articles found,53.0,0.0,0.524,0.476,-0.296
2021-05-24,"Democrats, About to Miss a Police Reform Deadline, Hold Out Hope",52.875,0.232,0.128,0.64,0.3182
2021-05-24,Klobuchar to Propose Ban on Prechecked Boxes in Political Donations,52.875,0.0,0.286,0.714,-0.5574
2021-05-24,"Long After Trump’s Loss, a Push to Inspect Ballots Persists",52.875,0.0,0.223,0.777,-0.3182
2021-05-24,Why Arkansas Is a Test Case for a Post-Trump Republican Party,52.875,0.252,0.0,0.748,0.4019
2021-05-25,A Delaware Senator Turns D.C. Power Broker (That’s Right: Chris Coons),53.6,0.0,0.0,1.0,0.0
2021-05-26,He Fought Trump’s 2020 Lies. He Also Backs New Scrutiny of Ballots.,51.75,0.0,0.412,0.588,-0.6486
2021-05-26,How Congress Has Undermined Gun Regulators,51.75,0.0,0.551,0.449,-0.5994
2021-05-27,Biden’s Silence on Abortion Rights at a Key Moment Worries Liberals,55.1425,0.0,0.237,0.763,-0.4215
2021-05-27,Paul Ryan Critiques Trump’s Grip on the Republican Party,55.1425,0.252,0.0,0.748,0.4019
2021-05-27,"QAnon Now as Popular in U.S. as Some Major Religions, Poll Suggests",55.1425,0.203,0.0,0.797,0.4215
2021-05-28,How Ranked-Choice Voting Could Affect New York’s Mayoral Race,55.333333333333336,0.0,0.0,1.0,0.0
2021-05-28,Why Biden Isn’t Cracking Down on Fossil Fuels,55.333333333333336,0.0,0.0,1.0,0.0
2021-05-29,Texas Senate Passes One of the Nation’s Strictest Voting Bills,55.0,0.0,0.0,1.0,0.0
2021-05-29,The D.N.C. Didn’t Get Hacked in 2020. Here’s Why.,55.0,0.0,0.252,0.748,-0.4019
2021-05-30,Texas G.O.P. Races to Pass Voting Bill as State Democrats Push Back,53.5,0.0,0.0,1.0,0.0
2021-05-31,"After Dramatic Walkout, a New Fight Looms Over Voting Rights in Texas",52.6,0.0,0.448,0.552,-0.6705
2021-05-31,"Texas Democrats Stymie G.O.P. Voting Bill, for Now",52.6,0.0,0.0,1.0,0.0
2021-06-01,"Disputing Racism’s Reach, Republicans Rattle American Schools",52.96,0.125,0.307,0.568,-0.3818
2021-06-01,"Florida’s Democratic agricultural commissioner, Nikki Fried, announces her bid for governor.",52.96,0.0,0.0,1.0,0.0
2021-06-01,"On Vaccine Mandates, the G.O.P. Isn’t on Its Own Anymore",52.96,0.0,0.0,1.0,0.0
2021-06-01,Why a New Mexico House Race Is a Crucial Test of the G.O.P. Focus on Crime,52.96,0.0,0.212,0.788,-0.5423
2021-06-02,How Many Americans Support the Death Penalty? Depends How You Ask.,51.5,0.153,0.392,0.455,-0.6369
2021-06-02,"Katie Hobbs, Arizona Secretary of State, Announces Bid for Governor",51.5,0.0,0.0,1.0,0.0
2021-06-02,"Melanie Stansbury, a Democrat, Cruises in New Mexico House Race",51.5,0.0,0.0,1.0,0.0
2021-06-03,"After a Fiery N.Y.C. Mayoral Debate, Who’s Ahead? Who Knows?",51.85666666666666,0.0,0.257,0.743,-0.4137
2021-06-04,Was the Jobs Report Good? It’s in the Eye of the Beholder.,53.0,0.209,0.0,0.791,0.4404
2021-06-05,"At Once Diminished and Dominating, Trump Begins His Next Act",52.666666666666664,0.0,0.196,0.804,-0.296
2021-06-05,"Kamala Harris and a High-Risk, High-Reward Presidential Résumé",52.666666666666664,0.0,0.0,1.0,0.0
2021-06-06,Democratic Report Raises 2022 Alarms on Messaging and Voter Outreach,50.666666666666664,0.172,0.172,0.656,0.0
2021-06-07,How Joe Manchin Survives as a Democrat in West Virginia,52.833333333333336,0.0,0.0,1.0,0.0
2021-06-07,Manchin’s Bipartisan Ultimatum Becomes a Democratic Stumbling Block,52.833333333333336,0.0,0.326,0.674,-0.4404
2021-06-07,"Rejecting Biden’s Win, Rising Republicans Attack Legitimacy of Elections",52.833333333333336,0.239,0.384,0.377,-0.3182
2021-06-08,Democrats’ Improbable New F.E.C. Strategy: More Deadlock Than Ever,51.0,0.0,0.252,0.748,-0.4005
2021-06-08,Terry McAuliffe Wins Democratic Nomination for Governor in Virginia,51.0,0.316,0.0,0.684,0.5719
2021-06-08,Texas Democrats Begin Voter Registration Push as G.O.P. Eyes Limits,51.0,0.0,0.0,1.0,0.0
2021-06-08,Virginia’s Democratic Primary Races: What to Watch For,51.0,0.0,0.0,1.0,0.0
2021-06-09,Biden’s (Remote) Chance to Make the Rich Pay Their Share,55.0,0.513,0.092,0.395,0.7506
2021-06-10,Can Biden Put Workers First in Trade Talks?,52.39,0.0,0.0,1.0,0.0
2021-06-10,How Trump’s Political Legacy Is on the Ballot in the Virginia Governor’s Race,52.39,0.0,0.0,1.0,0.0
2021-06-11,What Drives Joe Manchin? Frustrated Democrats Can Look to West Virginia.,53.0,0.0,0.254,0.746,-0.5267
2021-06-12,"Born on the Left, Data for Progress Comes of Age in Biden’s Washington",53.0,0.189,0.0,0.811,0.4215
2021-06-13,No articles found,51.666666666666664,0.0,0.524,0.476,-0.296
2021-06-14,Black Virginians Took Ralph Northam Back. Neither Has Forgotten.,50.833333333333336,0.172,0.0,0.828,0.1695
2021-06-14,G.O.P. Bills Rattle Disabled Voters: ‘We Don’t Have a Voice Anymore’,50.833333333333336,0.0,0.0,1.0,0.0
2021-06-14,Ralph Northam Reflects on His Journey Back From the Edge,50.833333333333336,0.0,0.0,1.0,0.0
2021-06-14,Where Biden’s Justice Department Isn’t Breaking From Trump,50.833333333333336,0.327,0.0,0.673,0.5267
2021-06-15,No articles found,51.333333333333336,0.0,0.524,0.476,-0.296
2021-06-16,"Biden’s Approval Takes a Hit, Driven by Sagging Hopes Among Democrats",51.5,0.424,0.0,0.576,0.7096
2021-06-17,Is the U.S. in Crisis? Republicans Want Voters to Think So.,53.914,0.09,0.285,0.625,-0.5859
2021-06-18,Katie Hobbs and Kyrsten Sinema Illustrate a Voting Rights Divide,54.5,0.0,0.0,1.0,0.0
2021-06-18,Republicans Wave the White Flag on Health Care (for Now),54.5,0.262,0.0,0.738,0.4939
2021-06-19,How Republican States Are Expanding Their Power Over Elections,52.300000000000004,0.0,0.0,1.0,0.0
2021-06-20,No articles found,53.111111111111114,0.0,0.524,0.476,-0.296
2021-06-21,How Big Tech Allows the Racial Wealth Gap to Persist,54.0,0.262,0.0,0.738,0.4939
2021-06-21,"When It Comes to Big City Elections, Republicans Are in the Wilderness",54.0,0.0,0.0,1.0,0.0
2021-06-22,Democratic Group Will Pour $20 Million Into Voting Rights Efforts,53.0,0.0,0.0,1.0,0.0
2021-06-22,Democrats Vow to Redouble Voting Push: ‘Today Is the Starter Pistol’,53.0,0.0,0.0,1.0,0.0
2021-06-22,Texas G.O.P. to Renew Voting Push as Abbott Calls Special Session,53.0,0.213,0.0,0.787,0.4019
2021-06-23,A Bill Destined to Fail May Now Spawn More Plausible Options,53.25,0.0,0.28,0.72,-0.5423
2021-06-23,Michigan Republicans Debunk Voter Fraud Claims in Unsparing Report,53.25,0.0,0.322,0.678,-0.5859
2021-06-23,"Staving Off G.O.P. Attacks, Democrats Show New Urgency on Crime",53.25,0.0,0.444,0.556,-0.7506
2021-06-23,What We Know (So Far) About New York’s Altered Political Landscape,53.25,0.0,0.0,1.0,0.0
2021-06-23,Why Democrats Are Reluctantly Making Voter ID Laws a Bargaining Chip,53.25,0.0,0.135,0.865,-0.1027
2021-06-24,"On Infrastructure, Bipartisanship Is Alive. On Jan. 6? Not a Chance.",52.92,0.211,0.141,0.648,0.2168
2021-06-25,"Pence, Diverging From Trump, Says He Was ‘Proud’ to Certify Election",53.0,0.0,0.0,1.0,0.0
2021-06-26,How Deceptive Campaign Fund-Raising Ensnares Older People,53.0,0.0,0.0,1.0,0.0
2021-06-26,Progressives’ Urgent Question: How to Win Over Voters of Color,53.0,0.412,0.0,0.588,0.6808
2021-06-27,"Trump, Seeking to Maintain G.O.P. Sway, Holds First Rally Since Jan. 6",51.0,0.0,0.0,1.0,0.0
2021-06-28,Can Biden Get a Coal-State Democrat on Board With His Climate Agenda?,52.5,0.0,0.0,1.0,0.0
2021-06-29,Wisconsin G.O.P. Wrestles With Just How Much to Indulge Trump,50.0,0.0,0.0,1.0,0.0
2021-06-30,"Biden Gained With Moderate and Conservative Voting Groups, New Data Shows",52.57142857142857,0.206,0.0,0.794,0.3818
2021-06-30,Noem’s Use of Private Money to Deploy Guard Troops Raises Questions,52.57142857142857,0.0,0.0,1.0,0.0
2021-06-30,Where Will the House Inquiry on the Capitol Riot Go?,52.57142857142857,0.0,0.286,0.714,-0.5574
2021-07-01,Democrats Brace for a Narrower Path to Challenge New Voting Laws,50.63333333333333,0.126,0.0,0.874,0.0772
2021-07-01,"J.D. Vance, ‘Hillbilly Elegy’ Author, Is Running for Senate in Ohio",50.63333333333333,0.0,0.0,1.0,0.0
2021-07-01,Legal Threats Hover Over Trump as He Hints at a 2024 Bid,50.63333333333333,0.113,0.211,0.677,-0.3182
2021-07-02,Proving Racist Intent: Democrats Face High New Bar in Opposing Voting Laws,52.0,0.0,0.267,0.733,-0.6124
2021-07-02,Trump Is Said to Have Called Arizona Official After Election Loss,52.0,0.0,0.187,0.813,-0.3182
2021-07-03,"Trump Holds Rally in Florida, Across State From Building Disaster",52.0,0.0,0.313,0.687,-0.6249
2021-07-04,"Why America’s Politics Are Stubbornly Fixed, Despite Momentous Changes",54.0,0.0,0.231,0.769,-0.34
2021-07-05,No articles found,52.0,0.0,0.524,0.476,-0.296
2021-07-06,How Convenient Should Voting Be? Court Ruling Leaves No Clear Answer,53.0,0.188,0.159,0.652,0.1027
2021-07-06,How G.O.P.-Backed Laws in Montana Could Hurt Native American Voting,53.0,0.0,0.274,0.726,-0.5267
2021-07-06,Why New York’s Election Debacle Is Likely to Fuel Conspiracy Theories,53.0,0.0,0.254,0.746,-0.5267
2021-07-07,Abbott Opens Texas G.O.P.’s Push to Limit Voting and Reshape the State,50.333333333333336,0.0,0.0,1.0,0.0
2021-07-08,A Crucial Test Is Coming for Biden’s Climate Agenda,52.55,0.0,0.0,1.0,0.0
2021-07-08,Four States Start Inquiries Into Recurring Donation Tactics of Both Parties,52.55,0.213,0.0,0.787,0.4019
2021-07-08,Texas Republicans Reveal Bills of Far-Reaching Voting Restrictions,52.55,0.0,0.0,1.0,0.0
2021-07-09,Biden urges Putin to ‘take action to disrupt’ Russia-based hackers behind ransomware attacks.,56.0,0.0,0.195,0.805,-0.4404
2021-07-09,Biden’s order includes 72 initiatives that take aim at very specific practices the White House wants changed.,56.0,0.0,0.0,1.0,0.0
2021-07-09,"Texas Democrats Weigh Options for Blocking Voting Bill, Including Flight",56.0,0.0,0.224,0.776,-0.3818
2021-07-09,‘We have a lot of work to do.’ Schumer warns Democrats to expect a busy July.,56.0,0.0,0.097,0.903,-0.1027
2021-07-10,"After Walkout, Texas Voting Showdown Part II Looms",50.5,0.0,0.394,0.606,-0.4404
2021-07-10,The Big Question of the 2022 Midterms: How Will the Suburbs Swing?,50.5,0.0,0.0,1.0,0.0
2021-07-11,"After Marathon Hearings, Texas Republicans Advance Voting Measure",50.5,0.0,0.0,1.0,0.0
2021-07-12,Texas Democrats Flee State to Highlight G.O.P. Voting Restrictions,51.0,0.231,0.0,0.769,0.34
2021-07-13,"By Choice and Circumstance, Democrats Put Voting Rights on the Ballot",50.2,0.0,0.0,1.0,0.0
2021-07-13,"Texas Lawmakers, Dueling 1,300 Miles Apart, Map Out Next Voting Moves",50.2,0.0,0.0,1.0,0.0
2021-07-14,No articles found,50.0,0.0,0.524,0.476,-0.296
2021-07-15,The Curious Case of the Quirky Mortgage Ads Boosting Biden Online,51.1075,0.343,0.0,0.657,0.5719
2021-07-15,Why Married Men Might Be an Overlooked but Crucial Voting Bloc,51.1075,0.0,0.095,0.905,-0.0129
2021-07-16,No articles found,52.05,0.0,0.524,0.476,-0.296
2021-07-17,Democrats See Edge in Early Senate Map as Trump Casts Big Shadow,55.5,0.0,0.0,1.0,0.0
2021-07-17,How Republican Vaccine Opposition Got to This Point,55.5,0.0,0.0,1.0,0.0
2021-07-17,"In Texas, Top Two Republicans Steer Ship of State Hard to the Right",55.5,0.127,0.099,0.775,0.1027
2021-07-18,No articles found,52.666666666666664,0.0,0.524,0.476,-0.296
2021-07-19,No articles found,53.8,0.0,0.524,0.476,-0.296
2021-07-20,Texas Democrats Face Covid Outbreak and a Stalled Voting Rights Push,51.166666666666664,0.0,0.167,0.833,-0.2023
2021-07-20,Why Biden Might Avoid the Policy Sinkhole That Swamped His Predecessors,51.166666666666664,0.0,0.18,0.82,-0.296
2021-07-20,Why Schumer Is Putting Pressure on the Infrastructure Deal,51.166666666666664,0.0,0.216,0.784,-0.296
2021-07-21,No articles found,52.75,0.0,0.524,0.476,-0.296
2021-07-22,Democrats’ Divide on Voting Rights Widens as Biden Faces Pressure,51.99333333333333,0.0,0.196,0.804,-0.296
2021-07-22,The West Is Burning. Covid Is Surging. U.S. Politics Are Stagnant.,51.99333333333333,0.0,0.0,1.0,0.0
2021-07-23,No articles found,53.5,0.0,0.524,0.476,-0.296
2021-07-24,Why America Isn’t Getting the Jan. 6 Investigation It Needs,52.0,0.0,0.0,1.0,0.0
2021-07-25,No articles found,51.666666666666664,0.0,0.524,0.476,-0.296
